sale_id,transaction_id,product_id,quantity,unit_price,total_price
9783,3284,316,2,4.9,9.8
9784,3284,693,3,4.9,14.7
9785,3284,16,1,4.5,4.5
9786,3285,181,4,4.5,18.0
9787,3285,529,5,6.5,32.5
9788,3285,42,4,1.5,6.0
9789,3285,426,3,4.9,14.7
9790,3286,395,1,2.5,2.5
9791,3286,467,5,7.9,39.5
9792,3286,480,2,3.5,7.0
9793,3286,993,2,34.99,69.98
9794,3286,563,4,2.8,11.2
9795,3287,380,3,1.5,4.5
9796,3287,608,3,2.9,8.7
9797,3287,223,1,12.99,12.99
9798,3287,480,2,3.5,7.0
9799,3287,671,4,8.99,35.96
9800,3288,908,5,8.9,44.5
9801,3288,767,3,1.8,5.4
9802,3288,306,3,0.7,2.1
9803,3288,51,4,2.1,8.4
9804,3288,228,3,7.99,23.97
9805,3289,892,4,4.9,19.6
9806,3290,434,1,2.9,2.9
9807,3290,783,4,9.99,39.96
9808,3290,711,5,7.99,39.95
9809,3290,44,5,2.2,11.0
9810,3291,871,4,9.99,39.96
9811,3292,820,4,2.8,11.2
9812,3292,649,3,2.9,8.7
9813,3292,330,4,5.5,22.0
9814,3292,884,2,3.2,6.4
9815,3292,554,1,3.9,3.9
9816,3293,456,3,5.9,17.7
9817,3293,648,4,3.5,14.0
9818,3293,440,3,4.9,14.7
9819,3294,105,4,0.9,3.6
9820,3294,262,1,0.8,0.8
9821,3294,586,1,2.8,2.8
9822,3295,976,2,6.99,13.98
9823,3295,32,1,1.9,1.9
9824,3295,966,1,4.9,4.9
9825,3295,550,5,2.5,12.5
9826,3296,457,2,1.5,3.0
9827,3296,350,1,1.5,1.5
9828,3297,634,2,3.9,7.8
9829,3297,47,1,1.1,1.1
9830,3297,355,4,1.2,4.8
9831,3298,906,2,7.9,15.8
9832,3298,889,5,6.5,32.5
9833,3299,517,4,1.5,6.0
9834,3299,559,1,2.5,2.5
9835,3300,607,4,3.8,15.2
9836,3301,21,1,1.8,1.8
9837,3301,280,4,1.1,4.4
9838,3302,690,4,1.5,6.0
9839,3302,306,2,0.7,1.4
9840,3302,986,4,49.99,199.96
9841,3303,231,2,2.2,4.4
9842,3304,389,1,2.1,2.1
9843,3305,729,1,39.99,39.99
9844,3305,915,2,3.5,7.0
9845,3306,310,1,2.5,2.5
9846,3306,172,3,1.6,4.8
9847,3306,332,1,3.5,3.5
9848,3307,921,3,4.9,14.7
9849,3307,242,5,1.9,9.5
9850,3308,882,2,2.8,5.6
9851,3308,519,3,2.0,6.0
9852,3308,961,3,3.5,10.5
9853,3309,86,4,1.0,4.0
9854,3309,533,5,4.9,24.5
9855,3309,111,4,3.99,15.96
9856,3309,980,2,9.99,19.98
9857,3309,187,1,1.5,1.5
9858,3310,708,1,8.99,8.99
9859,3310,605,2,3.5,7.0
9860,3311,750,5,5.5,27.5
9861,3311,602,3,2.5,7.5
9862,3312,460,2,2.5,5.0
9863,3312,330,3,5.5,16.5
9864,3312,343,2,1.0,2.0
9865,3312,377,5,1.5,7.5
9866,3312,773,1,10.99,10.99
9867,3313,630,3,5.5,16.5
9868,3313,12,5,3.1,15.5
9869,3313,982,3,12.99,38.97
9870,3314,743,4,3.2,12.8
9871,3314,557,2,9.9,19.8
9872,3314,666,4,29.99,119.96
9873,3314,901,4,4.5,18.0
9874,3315,919,4,4.5,18.0
9875,3315,97,2,3.9,7.8
9876,3315,359,2,2.5,5.0
9877,3315,485,5,15.0,75.0
9878,3315,79,2,12.99,25.98
9879,3316,200,4,9.99,39.96
9880,3317,257,5,3.5,17.5
9881,3317,704,1,3.9,3.9
9882,3317,832,4,3.5,14.0
9883,3317,597,3,1.8,5.4
9884,3317,163,5,4.9,24.5
9885,3318,907,5,6.5,32.5
9886,3319,472,1,4.9,4.9
9887,3319,143,5,2.5,12.5
9888,3320,453,3,2.2,6.6
9889,3320,835,4,4.9,19.6
9890,3321,865,5,2.2,11.0
9891,3322,775,1,6.5,6.5
9892,3323,572,1,1.5,1.5
9893,3323,329,3,4.2,12.6
9894,3323,85,1,7.99,7.99
9895,3323,719,1,7.5,7.5
9896,3323,607,3,3.8,11.4
9897,3324,857,3,2.5,7.5
9898,3324,509,2,1.8,3.6
9899,3324,777,4,3.9,15.6
9900,3325,972,1,7.99,7.99
9901,3326,53,2,1.2,2.4
9902,3326,290,4,1.1,4.4
9903,3326,754,5,2.8,14.0
9904,3326,476,5,7.99,39.95
9905,3327,925,4,1.8,7.2
9906,3327,71,1,1.5,1.5
9907,3327,980,3,9.99,29.97
9908,3328,626,4,3.9,15.6
9909,3328,854,4,5.5,22.0
9910,3328,237,3,1.5,4.5
9911,3329,804,4,5.9,23.6
9912,3330,565,1,2.0,2.0
9913,3330,693,4,4.9,19.6
9914,3330,410,5,6.99,34.95
9915,3330,440,5,4.9,24.5
9916,3331,114,5,5.99,29.95
9917,3331,307,3,0.6,1.8
9918,3331,4,4,8.99,35.96
9919,3331,311,5,7.5,37.5
9920,3332,538,1,4.5,4.5
9921,3332,377,5,1.5,7.5
9922,3332,428,1,3.2,3.2
9923,3332,569,4,1.8,7.2
9924,3333,67,5,1.8,9.0
9925,3333,722,5,15.99,79.95
9926,3334,789,2,3.5,7.0
9927,3334,173,1,1.4,1.4
9928,3334,531,4,9.99,39.96
9929,3334,673,2,4.5,9.0
9930,3335,178,1,2.2,2.2
9931,3335,943,5,2.9,14.5
9932,3335,521,2,7.99,15.98
9933,3336,452,1,1.8,1.8
9934,3336,913,5,3.5,17.5
9935,3336,688,3,1.5,4.5
9936,3336,551,3,2.5,7.5
9937,3336,931,3,7.9,23.7
9938,3337,110,5,9.5,47.5
9939,3337,163,4,4.9,19.6
9940,3338,775,1,6.5,6.5
9941,3338,627,4,4.2,16.8
9942,3338,889,3,6.5,19.5
9943,3339,58,4,3.1,12.4
9944,3339,702,1,3.5,3.5
9945,3339,450,3,1.8,5.4
9946,3339,139,2,3.9,7.8
9947,3340,359,5,2.5,12.5
9948,3340,361,3,1.7,5.1
9949,3341,836,3,7.5,22.5
9950,3341,106,4,2.5,10.0
9951,3341,674,3,1.8,5.4
9952,3341,950,1,4.5,4.5
9953,3342,952,1,5.2,5.2
9954,3342,114,1,5.99,5.99
9955,3343,156,4,1.8,7.2
9956,3343,508,2,1.5,3.0
9957,3343,137,2,3.5,7.0
9958,3343,671,4,8.99,35.96
9959,3343,987,5,59.99,299.95
9960,3344,623,3,2.2,6.6
9961,3344,35,1,3.5,3.5
9962,3344,3,4,1.2,4.8
9963,3345,556,3,7.5,22.5
9964,3345,978,3,4.99,14.97
9965,3345,575,2,2.2,4.4
9966,3345,642,5,3.5,17.5
9967,3346,550,2,2.5,5.0
9968,3346,451,1,1.8,1.8
9969,3346,246,5,6.5,32.5
9970,3346,392,1,2.2,2.2
9971,3346,333,4,1.8,7.2
9972,3347,82,4,3.2,12.8
9973,3347,305,2,0.8,1.6
9974,3347,368,3,1.5,4.5
9975,3347,516,4,2.8,11.2
9976,3348,947,2,3.9,7.8
9977,3348,308,4,1.2,4.8
9978,3348,581,4,2.5,10.0
9979,3348,319,4,3.0,12.0
9980,3349,920,5,1.8,9.0
9981,3349,445,3,1.8,5.4
9982,3349,372,1,2.5,2.5
9983,3350,992,1,29.99,29.99
9984,3351,76,4,1.8,7.2
9985,3351,360,1,4.5,4.5
9986,3351,840,5,3.5,17.5
9987,3352,626,5,3.9,19.5
9988,3352,777,4,3.9,15.6
9989,3352,724,4,7.9,31.6
9990,3353,219,5,19.99,99.95
9991,3354,3,4,1.2,4.8
9992,3355,72,3,9.99,29.97
9993,3355,31,3,3.2,9.6
9994,3355,64,2,19.99,39.98
9995,3356,682,3,1.5,4.5
9996,3356,948,3,4.2,12.6
9997,3357,934,4,3.5,14.0
9998,3357,474,1,12.99,12.99
9999,3357,106,2,2.5,5.0
10000,3357,318,3,6.5,19.5
10001,3357,557,3,9.9,29.7
10002,3358,794,5,10.9,54.5
10003,3359,184,4,3.5,14.0
10004,3359,345,1,2.5,2.5
10005,3360,389,5,2.1,10.5
10006,3360,138,5,2.7,13.5
10007,3360,129,3,2.2,6.6
10008,3361,236,5,2.9,14.5
10009,3361,496,5,5.99,29.95
10010,3362,153,1,3.2,3.2
10011,3363,47,5,1.1,5.5
10012,3363,262,3,0.8,2.4
10013,3363,557,4,9.9,39.6
10014,3363,650,5,3.9,19.5
10015,3363,405,5,1.5,7.5
10016,3364,860,1,2.2,2.2
10017,3364,865,1,2.2,2.2
10018,3364,424,2,2.5,5.0
10019,3364,383,1,4.5,4.5
10020,3365,479,5,5.9,29.5
10021,3365,189,4,2.5,10.0
10022,3365,496,5,5.99,29.95
10023,3365,796,3,2.8,8.4
10024,3365,809,3,3.5,10.5
10025,3366,230,3,12.99,38.97
10026,3367,90,1,9.99,9.99
10027,3367,428,2,3.2,6.4
10028,3367,9,2,1.8,3.6
10029,3368,694,3,6.9,20.7
10030,3368,755,5,3.9,19.5
10031,3368,706,2,1.5,3.0
10032,3369,810,3,2.5,7.5
10033,3370,382,3,5.99,17.97
10034,3370,365,5,2.2,11.0
10035,3370,320,4,4.0,16.0
10036,3371,396,3,1.3,3.9
10037,3371,39,4,2.5,10.0
10038,3372,277,3,1.1,3.3
10039,3372,999,1,34.99,34.99
10040,3373,744,2,2.9,5.8
10041,3373,143,1,2.5,2.5
10042,3373,514,1,2.0,2.0
10043,3373,753,3,2.5,7.5
10044,3373,378,3,1.5,4.5
10045,3374,236,2,2.9,5.8
10046,3374,844,5,3.9,19.5
10047,3374,145,3,1.7,5.1
10048,3374,986,3,49.99,149.97
10049,3375,672,2,19.99,39.98
10050,3375,69,5,3.9,19.5
10051,3375,220,4,24.99,99.96
10052,3376,36,4,4.9,19.6
10053,3376,799,1,3.5,3.5
10054,3376,698,4,9.99,39.96
10055,3376,4,1,8.99,8.99
10056,3376,107,3,2.8,8.4
10057,3377,743,1,3.2,3.2
10058,3377,977,5,5.99,29.95
10059,3377,576,5,1.5,7.5
10060,3377,214,4,5.99,23.96
10061,3377,19,1,1.3,1.3
10062,3378,96,2,1.2,2.4
10063,3379,587,4,1.9,7.6
10064,3380,419,4,3.5,14.0
10065,3381,583,4,1.9,7.6
10066,3381,300,4,1.1,4.4
10067,3381,698,4,9.99,39.96
10068,3382,769,2,2.5,5.0
10069,3382,396,5,1.3,6.5
10070,3382,506,5,0.9,4.5
10071,3383,320,3,4.0,12.0
10072,3383,197,2,2.1,4.2
10073,3383,385,1,3.1,3.1
10074,3384,343,5,1.0,5.0
10075,3385,747,2,5.5,11.0
10076,3385,356,3,1.5,4.5
10077,3385,224,2,15.99,31.98
10078,3385,760,1,1.8,1.8
10079,3386,884,1,3.2,3.2
10080,3386,436,2,3.9,7.8
10081,3386,585,2,2.2,4.4
10082,3387,329,5,4.2,21.0
10083,3387,953,1,4.9,4.9
10084,3387,175,3,2.5,7.5
10085,3388,400,5,18.0,90.0
10086,3388,413,1,4.5,4.5
10087,3388,341,3,2.5,7.5
10088,3388,362,1,1.7,1.7
10089,3388,942,2,5.5,11.0
10090,3389,538,4,4.5,18.0
10091,3389,730,5,5.5,27.5
10092,3389,531,1,9.99,9.99
10093,3390,509,4,1.8,7.2
10094,3390,154,3,2.5,7.5
10095,3391,363,1,2.0,2.0
10096,3391,285,1,1.1,1.1
10097,3391,25,3,3.9,11.7
10098,3392,748,1,3.0,3.0
10099,3393,189,1,2.5,2.5
10100,3393,795,4,3.5,14.0
10101,3393,2,5,3.5,17.5
10102,3393,709,2,14.99,29.98
10103,3394,597,5,1.8,9.0
10104,3394,468,2,9.9,19.8
10105,3395,360,3,4.5,13.5
10106,3395,170,4,9.99,39.96
10107,3395,142,1,3.8,3.8
10108,3395,450,3,1.8,5.4
10109,3396,681,4,9.99,39.96
10110,3396,916,1,2.9,2.9
10111,3396,776,3,2.5,7.5
10112,3397,450,3,1.8,5.4
10113,3397,621,1,3.5,3.5
10114,3397,346,5,2.8,14.0
10115,3397,174,3,1.8,5.4
10116,3398,485,1,15.0,15.0
10117,3398,688,1,1.5,1.5
10118,3399,422,5,2.9,14.5
10119,3399,127,4,1.9,7.6
10120,3400,425,4,3.5,14.0
10121,3401,834,5,5.5,27.5
10122,3401,767,2,1.8,3.6
10123,3401,767,5,1.8,9.0
10124,3401,175,3,2.5,7.5
10125,3402,546,2,6.9,13.8
10126,3402,679,1,2.5,2.5
10127,3402,314,5,12.5,62.5
10128,3402,160,5,1.5,7.5
10129,3402,760,4,1.8,7.2
10130,3403,872,3,4.5,13.5
10131,3403,646,4,2.5,10.0
10132,3403,226,4,5.5,22.0
10133,3403,236,5,2.9,14.5
10134,3403,66,4,8.99,35.96
10135,3404,609,5,4.5,22.5
10136,3404,47,3,1.1,3.3
10137,3404,99,4,14.99,59.96
10138,3404,713,1,5.99,5.99
10139,3405,280,1,1.1,1.1
10140,3406,271,3,1.1,3.3
10141,3407,271,1,1.1,1.1
10142,3407,619,5,3.0,15.0
10143,3407,513,3,1.7,5.1
10144,3407,425,1,3.5,3.5
10145,3408,168,4,1.9,7.6
10146,3408,334,1,1.6,1.6
10147,3408,347,2,2.2,4.4
10148,3408,949,5,3.9,19.5
10149,3408,530,3,3.5,10.5
10150,3409,205,5,5.9,29.5
10151,3409,632,5,4.2,21.0
10152,3409,445,4,1.8,7.2
10153,3409,147,4,2.5,10.0
10154,3410,594,5,1.6,8.0
10155,3410,953,1,4.9,4.9
10156,3411,576,2,1.5,3.0
10157,3411,588,4,1.9,7.6
10158,3411,135,2,2.8,5.6
10159,3411,71,4,1.5,6.0
10160,3411,69,2,3.9,7.8
10161,3412,470,2,5.5,11.0
10162,3412,99,5,14.99,74.95
10163,3413,258,3,2.3,6.9
10164,3413,538,1,4.5,4.5
10165,3413,723,1,8.9,8.9
10166,3414,331,4,5.5,22.0
10167,3414,547,2,7.5,15.0
10168,3414,162,4,0.8,3.2
10169,3414,13,5,1.7,8.5
10170,3414,147,5,2.5,12.5
10171,3415,740,2,49.99,99.98
10172,3415,85,1,7.99,7.99
10173,3415,587,3,1.9,5.7
10174,3415,404,4,1.5,6.0
10175,3415,926,5,1.5,7.5
10176,3416,511,5,2.2,11.0
10177,3417,855,3,1.5,4.5
10178,3417,151,5,7.9,39.5
10179,3418,790,3,7.9,23.7
10180,3418,740,4,49.99,199.96
10181,3418,37,5,1.6,8.0
10182,3418,153,1,3.2,3.2
10183,3419,847,1,2.5,2.5
10184,3419,80,4,4.99,19.96
10185,3419,979,3,4.99,14.97
10186,3419,925,5,1.8,9.0
10187,3420,746,2,3.9,7.8
10188,3420,613,1,2.5,2.5
10189,3420,483,4,3.5,14.0
10190,3421,750,4,5.5,22.0
10191,3422,941,3,4.9,14.7
10192,3422,398,3,39.99,119.97
10193,3422,747,1,5.5,5.5
10194,3422,804,3,5.9,17.7
10195,3423,685,1,4.5,4.5
10196,3423,209,1,4.9,4.9
10197,3423,707,3,0.8,2.4
10198,3423,11,4,12.5,50.0
10199,3424,178,3,2.2,6.6
10200,3424,568,5,1.8,9.0
10201,3425,868,3,2.0,6.0
10202,3425,227,4,14.99,59.96
10203,3426,76,3,1.8,5.4
10204,3426,555,1,6.5,6.5
10205,3426,461,2,9.99,19.98
10206,3427,912,5,3.5,17.5
10207,3427,6,4,2.99,11.96
10208,3427,763,4,3.5,14.0
10209,3427,484,1,7.9,7.9
10210,3427,347,1,2.2,2.2
10211,3428,134,3,1.2,3.6
10212,3428,329,5,4.2,21.0
10213,3428,962,4,4.9,19.6
10214,3429,285,4,1.1,4.4
10215,3429,855,5,1.5,7.5
10216,3429,905,5,3.5,17.5
10217,3429,972,3,7.99,23.97
10218,3430,682,2,1.5,3.0
10219,3431,304,2,1.1,2.2
10220,3431,810,3,2.5,7.5
10221,3431,605,4,3.5,14.0
10222,3431,188,4,2.2,8.8
10223,3431,978,1,4.99,4.99
10224,3432,234,2,1.0,2.0
10225,3432,667,3,9.99,29.97
10226,3432,164,5,2.9,14.5
10227,3433,939,5,5.5,27.5
10228,3433,813,4,8.9,35.6
10229,3433,877,4,14.99,59.96
10230,3433,882,1,2.8,2.8
10231,3433,375,1,0.6,0.6
10232,3434,645,1,1.2,1.2
10233,3434,37,5,1.6,8.0
10234,3434,667,1,9.99,9.99
10235,3434,677,4,4.2,16.8
10236,3434,913,1,3.5,3.5
10237,3435,33,3,2.1,6.3
10238,3436,348,4,2.0,8.0
10239,3436,108,4,4.5,18.0
10240,3436,854,1,5.5,5.5
10241,3437,227,5,14.99,74.95
10242,3437,432,4,2.5,10.0
10243,3437,271,2,1.1,2.2
10244,3437,358,3,3.5,10.5
10245,3438,685,3,4.5,13.5
10246,3438,718,1,3.5,3.5
10247,3439,361,2,1.7,3.4
10248,3440,290,2,1.1,2.2
10249,3441,374,4,2.2,8.8
10250,3441,626,1,3.9,3.9
10251,3442,512,5,1.8,9.0
10252,3442,730,5,5.5,27.5
10253,3442,979,4,4.99,19.96
10254,3442,610,5,3.5,17.5
10255,3442,923,2,1.0,2.0
10256,3443,173,3,1.4,4.2
10257,3443,940,5,2.5,12.5
10258,3443,702,4,3.5,14.0
10259,3443,215,3,7.5,22.5
10260,3443,67,2,1.8,3.6
10261,3444,639,4,5.2,20.8
10262,3444,214,3,5.99,17.97
10263,3444,432,5,2.5,12.5
10264,3445,255,1,2.5,2.5
10265,3445,825,2,1.8,3.6
10266,3445,270,4,1.1,4.4
10267,3446,400,1,18.0,18.0
10268,3446,747,4,5.5,22.0
10269,3446,708,4,8.99,35.96
10270,3446,329,2,4.2,8.4
10271,3446,475,2,19.99,39.98
10272,3447,26,5,1.5,7.5
10273,3448,419,4,3.5,14.0
10274,3448,412,2,3.9,7.8
10275,3448,149,2,2.9,5.8
10276,3448,133,1,1.0,1.0
10277,3449,762,1,2.5,2.5
10278,3449,642,2,3.5,7.0
10279,3449,303,5,1.0,5.0
10280,3450,194,2,1.8,3.6
10281,3451,469,1,4.5,4.5
10282,3451,222,1,19.99,19.99
10283,3451,957,1,3.9,3.9
10284,3452,381,2,0.5,1.0
10285,3452,642,2,3.5,7.0
10286,3452,189,1,2.5,2.5
10287,3452,975,4,3.5,14.0
10288,3453,717,4,5.9,23.6
10289,3454,765,5,3.9,19.5
10290,3454,169,3,1.5,4.5
10291,3454,199,4,5.5,22.0
10292,3455,89,3,2.5,7.5
10293,3455,61,2,5.5,11.0
10294,3455,436,4,3.9,15.6
10295,3456,373,5,3.8,19.0
10296,3456,692,3,3.9,11.7
10297,3456,526,4,4.5,18.0
10298,3456,619,5,3.0,15.0
10299,3456,91,5,1.8,9.0
10300,3457,513,3,1.7,5.1
10301,3458,317,1,3.9,3.9
10302,3458,221,4,29.99,119.96
10303,3458,637,2,19.99,39.98
10304,3458,69,3,3.9,11.7
10305,3458,785,1,12.0,12.0
10306,3459,928,4,2.0,8.0
10307,3459,574,5,2.2,11.0
10308,3459,247,5,4.9,24.5
10309,3460,955,5,6.5,32.5
10310,3460,149,2,2.9,5.8
10311,3460,906,2,7.9,15.8
10312,3461,914,1,4.2,4.2
10313,3461,107,5,2.8,14.0
10314,3461,168,3,1.9,5.7
10315,3461,943,4,2.9,11.6
10316,3461,235,4,1.5,6.0
10317,3462,592,2,1.6,3.2
10318,3462,794,1,10.9,10.9
10319,3463,205,5,5.9,29.5
10320,3463,569,4,1.8,7.2
10321,3463,284,3,1.1,3.3
10322,3463,850,3,4.8,14.4
10323,3463,770,5,2.4,12.0
10324,3464,176,4,3.9,15.6
10325,3465,843,1,3.8,3.8
10326,3465,653,5,99.99,499.95
10327,3465,307,5,0.6,3.0
10328,3465,89,3,2.5,7.5
10329,3466,458,4,4.5,18.0
10330,3466,821,1,3.5,3.5
10331,3467,912,3,3.5,10.5
10332,3467,252,1,2.5,2.5
10333,3468,300,2,1.1,2.2
10334,3468,165,1,5.5,5.5
10335,3468,230,5,12.99,64.95
10336,3468,982,2,12.99,25.98
10337,3468,642,2,3.5,7.0
10338,3469,168,2,1.9,3.8
10339,3470,442,3,4.9,14.7
10340,3471,38,5,1.4,7.0
10341,3471,878,5,15.0,75.0
10342,3472,901,4,4.5,18.0
10343,3472,699,1,4.5,4.5
10344,3473,330,4,5.5,22.0
10345,3473,122,2,3.9,7.8
10346,3473,419,2,3.5,7.0
10347,3473,173,1,1.4,1.4
10348,3474,497,4,12.99,51.96
10349,3474,86,3,1.0,3.0
10350,3475,823,2,1.8,3.6
10351,3475,737,4,3.5,14.0
10352,3475,560,2,2.2,4.4
10353,3475,560,4,2.2,8.8
10354,3476,596,1,2.8,2.8
10355,3476,738,2,19.99,39.98
10356,3476,231,1,2.2,2.2
10357,3476,84,3,3.5,10.5
10358,3477,20,5,2.3,11.5
10359,3477,463,2,4.9,9.8
10360,3478,311,5,7.5,37.5
10361,3478,16,1,4.5,4.5
10362,3478,37,2,1.6,3.2
10363,3479,675,4,2.5,10.0
10364,3479,757,5,1.0,5.0
10365,3479,599,2,22.0,44.0
10366,3479,956,3,4.5,13.5
10367,3479,295,5,1.1,5.5
10368,3480,628,1,5.9,5.9
10369,3480,276,3,1.1,3.3
10370,3481,919,3,4.5,13.5
10371,3481,746,4,3.9,15.6
10372,3481,197,3,2.1,6.3
10373,3482,582,4,2.1,8.4
10374,3482,976,1,6.99,6.99
10375,3482,191,4,5.9,23.6
10376,3483,360,4,4.5,18.0
10377,3483,668,3,7.99,23.97
10378,3483,361,3,1.7,5.1
10379,3483,563,3,2.8,8.4
10380,3484,109,1,7.99,7.99
10381,3484,929,1,4.5,4.5
10382,3485,168,2,1.9,3.8
10383,3485,361,4,1.7,6.8
10384,3485,572,2,1.5,3.0
10385,3485,111,3,3.99,11.97
10386,3486,19,2,1.3,2.6
10387,3486,414,2,4.8,9.6
10388,3486,337,5,2.5,12.5
10389,3486,850,5,4.8,24.0
10390,3487,293,5,1.1,5.5
10391,3487,520,3,2.0,6.0
10392,3487,991,2,79.99,159.98
10393,3488,501,5,2.2,11.0
10394,3488,807,2,6.5,13.0
10395,3488,734,2,4.9,9.8
10396,3489,352,3,1.0,3.0
10397,3489,675,2,2.5,5.0
10398,3489,423,4,3.2,12.8
10399,3490,97,3,3.9,11.7
10400,3490,909,2,5.9,11.8
10401,3491,228,2,7.99,15.98
10402,3491,742,4,2.5,10.0
10403,3492,278,2,1.1,2.2
10404,3492,956,1,4.5,4.5
10405,3492,48,2,0.6,1.2
10406,3492,105,3,0.9,2.7
10407,3493,115,4,4.8,19.2
10408,3493,228,5,7.99,39.95
10409,3494,665,4,5.9,23.6
10410,3494,176,3,3.9,11.7
10411,3495,516,3,2.8,8.4
10412,3495,776,5,2.5,12.5
10413,3495,315,5,5.5,27.5
10414,3495,927,2,9.99,19.98
10415,3495,868,2,2.0,4.0
10416,3496,525,2,2.9,5.8
10417,3497,500,4,5.9,23.6
10418,3497,564,3,2.0,6.0
10419,3497,644,1,1.8,1.8
10420,3497,926,5,1.5,7.5
10421,3497,87,4,0.5,2.0
10422,3498,226,2,5.5,11.0
10423,3498,6,5,2.99,14.95
10424,3498,268,4,1.1,4.4
10425,3498,71,1,1.5,1.5
10426,3499,710,4,9.99,39.96
10427,3500,838,1,3.5,3.5
10428,3501,393,1,2.5,2.5
10429,3501,941,5,4.9,24.5
10430,3502,817,4,9.99,39.96
10431,3502,513,3,1.7,5.1
10432,3503,476,3,7.99,23.97
10433,3503,48,1,0.6,0.6
10434,3503,838,5,3.5,17.5
10435,3503,959,5,5.5,27.5
10436,3504,161,5,1.2,6.0
10437,3504,795,5,3.5,17.5
10438,3504,733,5,8.5,42.5
10439,3505,948,2,4.2,8.4
10440,3505,340,2,4.8,9.6
10441,3505,176,5,3.9,19.5
10442,3505,451,3,1.8,5.4
10443,3506,847,5,2.5,12.5
10444,3506,521,1,7.99,7.99
10445,3507,231,3,2.2,6.6
10446,3507,109,2,7.99,15.98
10447,3507,993,5,34.99,174.95
10448,3508,871,2,9.99,19.98
10449,3508,282,2,1.1,2.2
10450,3508,648,1,3.5,3.5
10451,3508,107,3,2.8,8.4
10452,3509,791,3,4.5,13.5
10453,3509,24,4,1.9,7.6
10454,3509,822,2,2.5,5.0
10455,3510,226,1,5.5,5.5
10456,3511,486,5,6.9,34.5
10457,3512,536,3,3.5,10.5
10458,3512,193,1,4.2,4.2
10459,3513,565,4,2.0,8.0
10460,3513,573,4,1.2,4.8
10461,3514,326,2,4.9,9.8
10462,3514,797,2,4.2,8.4
10463,3515,316,2,4.9,9.8
10464,3516,637,4,19.99,79.96
10465,3516,450,5,1.8,9.0
10466,3516,265,1,1.1,1.1
10467,3516,179,2,2.1,4.2
10468,3517,999,5,34.99,174.95
10469,3517,679,2,2.5,5.0
10470,3517,316,1,4.9,4.9
10471,3517,313,5,11.99,59.95
10472,3518,678,3,1.5,4.5
10473,3519,269,2,1.1,2.2
10474,3519,520,3,2.0,6.0
10475,3519,9,3,1.8,5.4
10476,3519,462,5,2.3,11.5
10477,3520,477,1,9.99,9.99
10478,3521,73,1,4.5,4.5
10479,3522,523,1,9.99,9.99
10480,3522,121,3,4.5,13.5
10481,3522,738,1,19.99,19.99
10482,3523,69,4,3.9,15.6
10483,3523,818,5,4.9,24.5
10484,3523,112,4,6.5,26.0
10485,3523,875,5,3.9,19.5
10486,3523,649,4,2.9,11.6
10487,3524,299,2,1.1,2.2
10488,3524,602,2,2.5,5.0
10489,3524,548,2,8.9,17.8
10490,3525,216,4,6.99,27.96
10491,3525,78,4,2.2,8.8
10492,3525,976,3,6.99,20.97
10493,3525,566,5,0.6,3.0
10494,3525,503,1,3.5,3.5
10495,3526,448,4,1.5,6.0
10496,3526,799,4,3.5,14.0
10497,3526,550,1,2.5,2.5
10498,3526,650,4,3.9,15.6
10499,3527,148,3,1.5,4.5
10500,3527,988,3,24.99,74.97
10501,3527,597,2,1.8,3.6
10502,3527,895,4,4.2,16.8
10503,3528,343,2,1.0,2.0
10504,3528,954,3,5.9,17.7
10505,3528,923,1,1.0,1.0
10506,3528,671,1,8.99,8.99
10507,3528,682,1,1.5,1.5
10508,3529,416,2,4.2,8.4
10509,3529,474,4,12.99,51.96
10510,3529,450,4,1.8,7.2
10511,3529,768,3,1.5,4.5
10512,3530,188,3,2.2,6.6
10513,3530,502,5,3.8,19.0
10514,3530,3,1,1.2,1.2
10515,3531,967,5,39.99,199.95
10516,3531,406,1,1.8,1.8
10517,3532,328,2,4.8,9.6
10518,3533,265,5,1.1,5.5
10519,3533,527,1,4.2,4.2
10520,3533,642,3,3.5,10.5
10521,3533,107,4,2.8,11.2
10522,3533,297,2,1.1,2.2
10523,3534,470,2,5.5,11.0
10524,3534,56,3,4.9,14.7
10525,3534,224,4,15.99,63.96
10526,3534,83,4,4.5,18.0
10527,3535,265,5,1.1,5.5
10528,3535,668,1,7.99,7.99
10529,3535,751,1,2.3,2.3
10530,3535,965,1,3.9,3.9
10531,3535,785,4,12.0,48.0
10532,3536,297,3,1.1,3.3
10533,3536,970,3,2.8,8.4
10534,3536,582,2,2.1,4.2
10535,3536,53,2,1.2,2.4
10536,3536,90,5,9.99,49.95
10537,3537,150,4,3.5,14.0
10538,3537,842,2,3.2,6.4
10539,3537,950,5,4.5,22.5
10540,3537,943,3,2.9,8.7
10541,3538,154,5,2.5,12.5
10542,3538,141,2,5.9,11.8
10543,3539,224,4,15.99,63.96
10544,3539,760,3,1.8,5.4
10545,3539,483,1,3.5,3.5
10546,3539,592,4,1.6,6.4
10547,3539,309,1,1.2,1.2
10548,3540,245,2,7.9,15.8
10549,3540,718,2,3.5,7.0
10550,3540,722,2,15.99,31.98
10551,3540,170,2,9.99,19.98
10552,3541,5,5,2.5,12.5
10553,3541,294,4,1.1,4.4
10554,3542,913,2,3.5,7.0
10555,3542,180,5,2.3,11.5
10556,3543,900,5,2.5,12.5
10557,3543,344,4,2.8,11.2
10558,3543,542,5,2.5,12.5
